################################################;;;;;;;;;;;;;;x
# British New Aircraft Unit Model Names;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# Fighter Aircraft ;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
ENG_naval_dive_bomber_2;Fairey Barracuda Mk II;;;;;;;;;;;;;;x
ENG_naval_dive_bomber_3;Fairey Barracuda Mk III;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_naval_torpedo_plane_0;Fairey Swordfish Mk I;;;;;;;;;;;;;;x
ENG_naval_torpedo_plane_1;Fairey Swordfish Mk III;;;;;;;;;;;;;;x
ENG_naval_torpedo_plane_2;Fairey Albacore Mk I;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_twin_engine_fighters_0;de Havilland DH.88 Comet;;;;;;;;;;;;;x
ENG_twin_engine_fighters_3;Bristol Blenheim Mk.I;;;;;;;;;;;;;x
ENG_twin_engine_fighters_4;Bristol Blenheim Mk.IF;;;;;;;;;;;;;x
ENG_twin_engine_fighters_5;Bristol Beaufighter Mk.I;;;;;;;;;;;;;x
ENG_twin_engine_fighters_6;de Havilland Mosquito F Mk II;;;;;;;;;;;;;x
ENG_twin_engine_fighters_7;Bristol Beaufighter Mk.III;;;;;;;;;;;;;x
ENG_twin_engine_fighters_8;de Havilland Mosquito FB Mk VI;;;;;;;;;;;;;x
ENG_twin_engine_fighters_9;de Havilland Mosquito FB Mk XVIII;;;;;;;;;;;;;x
ENG_twin_engine_fighters_10;de Havilland Mosquito NF Mk 30;;;;;;;;;;;;;x
ENG_twin_engine_fighters_11;de Havilland Hornet;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_light_bomber_0;Boulton Paul Overstrand;;;;;;;;;;;;;x
ENG_light_bomber_1;Vickers Wellesley Mk.I;;;;;;;;;;;;;x
ENG_light_bomber_2;Vickers Wellington Mk Ia;;;;;;;;;;;;;x
ENG_light_bomber_3;Vickers Wellington Mk Ic;;;;;;;;;;;;;x
ENG_light_bomber_4;Vickers Wellington Mk II;;;;;;;;;;;;;x
ENG_light_bomber_5;Vickers Wellington Mk III;;;;;;;;;;;;;x
ENG_light_bomber_6;Vickers Wellington Mk IV;;;;;;;;;;;;;x
ENG_light_bomber_7;Vickers Wellington Mk VI;;;;;;;;;;;;;x
ENG_light_bomber_8;Vickers Wellington Mk X;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_tactical_bomber_0;Handley Page Heyford;;;;;;;;;;;;;x
ENG_tactical_bomber_1;Handley Page Harrow;;;;;;;;;;;;;x
ENG_tactical_bomber_2;Handley Page Hampden;;;;;;;;;;;;;x
ENG_tactical_bomber_3;Armstrong Whitworth Whitley Mk I;;;;;;;;;;;;;x
ENG_tactical_bomber_4;Armstrong Whitworth Whitley Mk II;;;;;;;;;;;;;x
ENG_tactical_bomber_5;Armstrong Whitworth Whitley Mk III;;;;;;;;;;;;;x
ENG_tactical_bomber_6;Armstrong Whitworth Whitley Mk IV;;;;;;;;;;;;;x
ENG_tactical_bomber_7;Armstrong Whitworth Whitley Mk V;;;;;;;;;;;;;x
ENG_tactical_bomber_8;Armstrong Whitworth Whitley Mk VII;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_transport_plane_0;Vickers Valentia;;;;;;;;;;;;;x
ENG_transport_plane_1;Bristol Bombay;;;;;;;;;;;;;x
ENG_transport_plane_2;Handley Page Harrow;;;;;;;;;;;;;x
ENG_transport_plane_3;Armstrong Whitworth Albemarle;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_Flying_boat_0;Supermarine Stranraer Mk.I;;;;;;;;;;;;;x
ENG_Flying_boat_1;Short Sunderland Mk.I;;;;;;;;;;;;;x
ENG_Flying_boat_2;Short Sunderland Mk.III;;;;;;;;;;;;;x
ENG_Flying_boat_3;Short Sunderland Mk.V;;;;;;;;;;;;;x
ENG_Flying_boat_4;Short Shetland Mk.I;;;;;;;;;;;;;x
ENG_Flying_boat_5;Short Shetland Mk.II;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_naval_bomber_0;Vickers Vildebeeste Mk.IV;;;;;;;;;;;;;x
ENG_naval_bomber_1;Avro Anson Mk.I;;;;;;;;;;;;;x
ENG_naval_bomber_2;Bristol Blenheim Mk.Ib;;;;;;;;;;;;;x
ENG_naval_bomber_3;Blackburn B.26 Botha Mk.I;;;;;;;;;;;;;x
ENG_naval_bomber_4;Bristol Beaufort Mk.I;;;;;;;;;;;;;x
ENG_naval_bomber_5;Bristol Beaufort Mk.II;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_strategic_bomber_0;Vickers Virginia;;;;;;;;;;;;;x
ENG_strategic_bomber_3;Fairey Hendon;;;;;;;;;;;;;x
ENG_strategic_bomber_4;Short Stirling B .Mk.I;;;;;;;;;;;;;x
ENG_strategic_bomber_5;Halifax Mk II;;;;;;;;;;;;;;;x
ENG_strategic_bomber_6;Halifax Mk III;;;;;;;;;;;;;;;x
ENG_strategic_bomber_7;Halifax Mk VI;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_heavy_bomber_5;Avro Manchester Mk IA;;;;;;;;;;;;;;;x
ENG_heavy_bomber_6;Avro Lancaster Mk I;;;;;;;;;;;;;;;x
ENG_heavy_bomber_7;Avro Lancaster Mk II;;;;;;;;;;;;;;;x
ENG_heavy_bomber_8;Avro Lancaster Mk III;;;;;;;;;;;;;;;x
ENG_heavy_bomber_9;Avro Lancaster Mk IV;;;;;;;;;;;;;;;x
ENG_heavy_bomber_10;Avro Lancaster Mk V;;;;;;;;;;;;;;;x
ENG_heavy_bomber_11;Avro Lancaster Mk VI;;;;;;;;;;;;;;;x
ENG_heavy_bomber_12;Avro Lancaster Mk VII;;;;;;;;;;;;;;;x
ENG_heavy_bomber_13;Avro Lincoln B. Mk.I;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_quad_engine_transport_0;de Havilland Express;;;;;;;;;;;;;;x
ENG_quad_engine_transport_1;Armstrong Whitworth Ensign;;;;;;;;;;;;;;x
ENG_quad_engine_transport_2;Short Stirling Mk IV;;;;;;;;;;;;;;x
ENG_quad_engine_transport_3;Avro York C.1;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_rocket_interceptor_0;Gloster Meteor F.1;;;;;;;;;;;;;;x
ENG_rocket_interceptor_1;Gloster Meteor F.3;;;;;;;;;;;;;;x
ENG_rocket_interceptor_2;Gloster Meteor F.4;;;;;;;;;;;;;;x
ENG_rocket_interceptor_3;Gloster Meteor F.8;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_jet_flying_wing_0;de Havilland Vampire Mk I;;;;;;;;;;;;;;x
ENG_jet_flying_wing_1;de Havilland Vampire F.3;;;;;;;;;;;;;;x
ENG_jet_flying_wing_2;de Havilland Vampire FB.5;;;;;;;;;;;;;;x
ENG_jet_flying_wing_3;de Havilland Vampire FB.6;;;;;;;;;;;;;;x
ENG_jet_flying_wing_4;de Havilland Vampire FB.9;;;;;;;;;;;;;;x
ENG_jet_flying_wing_5;de Havilland Venom FB.1;;;;;;;;;;;;;;x
ENG_jet_flying_wing_6;de Havilland Venom FB.4;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_advanced_jet_fighter_0;Javelin FAW 1;;;;;;;;;;;;;;x
ENG_advanced_jet_fighter_1;Javelin FAW 9;;;;;;;;;;;;;;x
ENG_advanced_jet_fighter_2;Hunter F.1;;;;;;;;;;;;;;x
ENG_advanced_jet_fighter_3;Hunter F.6;;;;;;;;;;;;;;x
ENG_advanced_jet_fighter_4;Lightning F.1A;;;;;;;;;;;;;;x
ENG_advanced_jet_fighter_5;Lightning F.3;;;;;;;;;;;;;;x
ENG_advanced_jet_fighter_6;Lightning F.6;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_advanced_jet_cas_0;Blackburn Buccaneer S.1;;;;;;;;;;;;;;x
ENG_advanced_jet_cas_1;Blackburn Buccaneer S.2B;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_advanced_jet_bomber_0;Canberra B Mk.2;;;;;;;;;;;;;;x
ENG_advanced_jet_bomber_1;Canberra B Mk.6;;;;;;;;;;;;;;x
ENG_advanced_jet_bomber_2;Canberra B Mk.8;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_advanced_jet_heavy_bomber_0;Vulcan B.1;;;;;;;;;;;;;;x
ENG_advanced_jet_heavy_bomber_1;Vulcan B.2;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#EOF;;;;;;;;;;;;;;x
