################################################;;;;;;;;;;;;;;x
# Japan New Aircraft Unit Model Names;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# Fighter Aircraft ;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
JAP_cas_0;Kawasaki Type 88;;;;;;;;;;;;;x
JAP_cas_1;Kawasaki Ki-3;;;;;;;;;;;;;x
JAP_cas_2;Kawasaki Ki32 'Mary';;;;;;;;;;;;;x
JAP_cas_3;Mitsubishi Ki-30-Ia Nagoya;;;;;;;;;;;;;x
JAP_cas_4;Mitsubishi Ki-30-Ib Nagoya;;;;;;;;;;;;;x
JAP_cas_5;Mitsubishi Ki-51-Ia 'Sonia';;;;;;;;;;;;;x
JAP_cas_6;Mitsubishi Ki-51-Ib 'Sonia';;;;;;;;;;;;;x
JAP_cas_7;Mitsubishi Ki-51-Ic 'Sonia';;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_heavy_cas_6;Mansyu Ki-98;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_cag_0;A4N1;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_naval_fighter_0;A4N1;;;;;;;;;;;;;;x
JAP_naval_fighter_1;A5M1 'Claude';;;;;;;;;;;;;;x
JAP_naval_fighter_2;A5M2/2a 'Claude';;;;;;;;;;;;;;x
JAP_naval_fighter_3;A5M4 'Claude';;;;;;;;;;;;;;x
JAP_naval_fighter_4;A6M2 'Zero' Model 11;;;;;;;;;;;;;;;x
JAP_naval_fighter_5;A6M2 'Zero' Model 21;;;;;;;;;;;;;;;x
JAP_naval_fighter_6;A6M3 'Zero' Model 32;;;;;;;;;;;;;;;x
JAP_naval_fighter_7;A6M3 'Zero' Model 22;;;;;;;;;;;;;;;x
JAP_naval_fighter_8;A6M5 'Zero' Model 52;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_naval_fighter_bomber_8;Mitsubishi J4M Senden;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_naval_dive_bomber_0;B4Y 'Jean';;;;;;;;;;;;;x
JAP_naval_dive_bomber_5;D3A 'Val';;;;;;;;;;;;;x
JAP_naval_dive_bomber_7;D4Y1 'Judy';;;;;;;;;;;;;x
JAP_naval_dive_bomber_8;D4Y2 'Judy';;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_naval_torpedo_plane_1;B5N1 'Kate';;;;;;;;;;;;;x
JAP_naval_torpedo_plane_2;B5N2 'Kate';;;;;;;;;;;;;x
JAP_naval_torpedo_plane_6;B6N1 'Jill';;;;;;;;;;;;;x
JAP_naval_torpedo_plane_7;B6N2 'Jill';;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_twin_engine_fighters_6;Kawasaki Ki-45 'Nick' KAIa;;;;;;;;;;;;;x
JAP_twin_engine_fighters_7;Kawasaki Ki-102 'Randy';;;;;;;;;;;;;x
JAP_twin_engine_fighters_8;Kawasaki Ki-102 'Randy' Ko;;;;;;;;;;;;;x
JAP_twin_engine_fighters_9;Kawasaki Ki-102 'Randy' Otsu;;;;;;;;;;;;;x
JAP_twin_engine_fighters_10;Kawasaki Ki-93 ;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_night_fighter_2;Nakajima J1N1-C 'Irving' KAI;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_light_bomber_0;Mitsubishi Ki-1;;;;;;;;;;;;;x
JAP_light_bomber_1;Mitsubishi Ki-1-II;;;;;;;;;;;;;x
JAP_light_bomber_2;Mitsubishi Ki-2;;;;;;;;;;;;;x
JAP_light_bomber_3;Mitsubishi Ki-2-II;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_tactical_bomber_0;Mitsubishi G3M1 'Nell' Model 11 ;;;;;;;;;;;;;;;x
JAP_tactical_bomber_1;Mitsubishi G3M2 'Nell' Model 21;;;;;;;;;;;;;;;x
JAP_tactical_bomber_2;Mitsubishi G3M2 'Nell' Model 22;;;;;;;;;;;;;;;x
JAP_tactical_bomber_3;Mitsubishi G3M3 'Nell' Model 23;;;;;;;;;;;;;;;x
JAP_tactical_bomber_4;Kawasaki Ki-48-Ia;;;;;;;;;;;;;x
JAP_tactical_bomber_5;Kawasaki Ki-48-Ib;;;;;;;;;;;;;x
JAP_tactical_bomber_6;Kawasaki Ki-48-IIa;;;;;;;;;;;;;x
JAP_tactical_bomber_7;Kawasaki Ki-48-IIb;;;;;;;;;;;;;x
JAP_tactical_bomber_8;Kawasaki Ki-48-IId;;;;;;;;;;;;;x
JAP_tactical_bomber_9;Tachikawa Ki-74;;;;;;;;;;;;;x
JAP_tactical_bomber_10;Mitsubishi Ki-67-Ia 'Peggy';;;;;;;;;;;;;x
JAP_tactical_bomber_11;Mitsubishi Ki-67-Ib 'Peggy' ;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_transport_plane_0;Nakajima Ki-34;;;;;;;;;;;;;x
JAP_transport_plane_1;Yokosuka L3Y;;;;;;;;;;;;;x
JAP_transport_plane_2;Mitsubishi Ki-57;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_Flying_boat_0;Hiro H4H;;;;;;;;;;;;;x
JAP_Flying_boat_1;Kawanishi H3K;;;;;;;;;;;;;x
JAP_Flying_boat_3;Kawanishi H6K 'Mavis';;;;;;;;;;;;;x
JAP_Flying_boat_7;Kawanishi H8K2 'Emily';;;;;;;;;;;;;x
JAP_Flying_boat_8;Kawanishi H8K4 'Emily';;;;;;;;;;;;;x
JAP_Flying_boat_9;Kawanishi Ki-200;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_naval_bomber_6;G4M1 'Betty' Model 11;;;;;;;;;;;;;;;x
JAP_naval_bomber_7;G4M1 'Betty' Model 12;;;;;;;;;;;;;;;x
JAP_naval_bomber_8;G4M2 'Betty' Model 22;;;;;;;;;;;;;;;x
JAP_naval_bomber_9;P1Y1 'Frances' Model 11;;;;;;;;;;;;;;;x
JAP_naval_bomber_10;P1Y2 'Frances' Model 16;;;;;;;;;;;;;;;x
JAP_naval_bomber_11;P1Y3 'Frances' Model 13;;;;;;;;;;;;;;;x
JAP_naval_bomber_12;Kyushu Q1W 'Lorna' Tokai;;;;;;;;;;;;;x
JAP_naval_bomber_13;Mitsubishi G7M Taizan;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_strategic_bomber_4;Mitsubishi Ki-21-Ia 'Sally';;;;;;;;;;;;;x
JAP_strategic_bomber_5;Mitsubishi Ki-21-Ib 'Sally';;;;;;;;;;;;;x
JAP_strategic_bomber_6;Mitsubishi Ki-21-IIa 'Sally';;;;;;;;;;;;;x
JAP_strategic_bomber_7;Mitsubishi Ki-21-IIb 'Sally';;;;;;;;;;;;;x
JAP_strategic_bomber_8;Nakajima Ki-49-I 'Lily';;;;;;;;;;;;;x
JAP_strategic_bomber_9;Nakajima Ki-49-II 'Lily';;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_heavy_bomber_8;Nakajima G5N 'Liz' Shinzan;;;;;;;;;;;;;x
JAP_heavy_bomber_9;Nakajima G8N 'Liz' Renzan;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_super_heavy_bomber_2;Nakajima G10N1 Fugaku;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_quad_engine_transport_4;Kawanishi H6K 'Mavis';;;;;;;;;;;;;x
JAP_quad_engine_transport_8;Kawanishi H8K 'Emily';;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_kamikaze_brigade_0;Model 52c Zero;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_rocket_interceptor_van_0;Mitsubishi J8M Shusui;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_rocket_interceptor_1;Nakajima J9Y Kikka;;;;;;;;;;;;;x
JAP_rocket_interceptor_2;Tachikawa Ki-162;;;;;;;;;;;;;x
JAP_rocket_interceptor_3;Nakajima Ki-201 Karyu;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_jet_flying_wing_2;Nakajima J9Y Kikka;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
#EOF;;;;;;;;;;;;;;x
