################################################;;;;;;;;;;;;;;x
# New Land Unit Model Names;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# Minor Army ;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
### Infantry ###;;;;;;;;;;;;;;x
mechanized_brigade_1;Mechanized Infantry II;;;;;;;;;;;;;x
mechanized_brigade_2;Mechanized Infantry III;;;;;;;;;;;;;x
mechanized_brigade_3;Mechanized Infantry IV;;;;;;;;;;;;;x
mechanized_brigade_4;Mechanized Infantry V;;;;;;;;;;;;;x
mechanized_brigade_5;Mechanized Infantry VI;;;;;;;;;;;;;x
mechanized_brigade_6;Mechanized Infantry VII;;;;;;;;;;;;;x
mechanized_brigade_7;Mechanized Infantry VIII;;;;;;;;;;;;;x
mechanized_brigade_8;Mechanized Infantry IX;;;;;;;;;;;;;x
mechanized_brigade_9;Mechanized Infantry X;;;;;;;;;;;;;x
mechanized_brigade_10;Mechanized Infantry XI;;;;;;;;;;;;;x
mechanized_brigade_11;Mechanized Infantry XII;;;;;;;;;;;;;x
### Mechanized Infantry Battalion ###;;;;;;;;;;;;;;x
mechanized_infantry_bat_0;Mechanized Infantry I;;;;;;;;;;;;;x
mechanized_infantry_bat_1;Mechanized Infantry II;;;;;;;;;;;;;x
mechanized_infantry_bat_2;Mechanized Infantry III;;;;;;;;;;;;;x
mechanized_infantry_bat_3;Mechanized Infantry IV;;;;;;;;;;;;;x
mechanized_infantry_bat_4;Mechanized Infantry V;;;;;;;;;;;;;x
mechanized_infantry_bat_5;Mechanized Infantry VI;;;;;;;;;;;;;x
mechanized_infantry_bat_6;Mechanized Infantry VII;;;;;;;;;;;;;x
mechanized_infantry_bat_7;Mechanized Infantry VIII;;;;;;;;;;;;;x
mechanized_infantry_bat_8;Mechanized Infantry IX;;;;;;;;;;;;;x
mechanized_infantry_bat_9;Mechanized Infantry X;;;;;;;;;;;;;x
mechanized_infantry_bat_10;Mechanized Infantry XI;;;;;;;;;;;;;x
mechanized_infantry_bat_11;Mechanized Infantry XII;;;;;;;;;;;;;x
### Cavalry ###;;;;;;;;;;;;;;x
cavalry_brigade_0;Cavalry I;;;;;;;;;;;;;x
cavalry_brigade_1;Cavalry II;;;;;;;;;;;;;x
cavalry_brigade_2;Cavalry III;;;;;;;;;;;;;x
cavalry_brigade_3;Cavalry IV;;;;;;;;;;;;;x
cavalry_brigade_4;Cavalry V;;;;;;;;;;;;;x
cavalry_brigade_5;Cavalry VI;;;;;;;;;;;;;x
cavalry_brigade_6;Cavalry VII;;;;;;;;;;;;;x
cavalry_brigade_7;Cavalry VIII;;;;;;;;;;;;;x
cavalry_brigade_8;Cavalry IX;;;;;;;;;;;;;x
cavalry_brigade_9;Cavalry X;;;;;;;;;;;;;x
cavalry_brigade_10;Cavalry XI;;;;;;;;;;;;;x
cavalry_brigade_11;Cavalry XII;;;;;;;;;;;;;x
### Cavalry ###;;;;;;;;;;;;;;x
colonial_cavalry_brigade_0;Colonial Cavalry I;;;;;;;;;;;;;x
colonial_cavalry_brigade_1;Colonial Cavalry II;;;;;;;;;;;;;x
colonial_cavalry_brigade_2;Colonial Cavalry III;;;;;;;;;;;;;x
colonial_cavalry_brigade_3;Colonial Cavalry IV;;;;;;;;;;;;;x
colonial_cavalry_brigade_4;Colonial Cavalry V;;;;;;;;;;;;;x
colonial_cavalry_brigade_5;Colonial Cavalry VI;;;;;;;;;;;;;x
colonial_cavalry_brigade_6;Colonial Cavalry VII;;;;;;;;;;;;;x
colonial_cavalry_brigade_7;Colonial Cavalry VIII;;;;;;;;;;;;;x
colonial_cavalry_brigade_8;Colonial Cavalry IX;;;;;;;;;;;;;x
colonial_cavalry_brigade_9;Colonial Cavalry X;;;;;;;;;;;;;x
colonial_cavalry_brigade_10;Colonial Cavalry XI;;;;;;;;;;;;;x
colonial_cavalry_brigade_11;Colonial Cavalry XII;;;;;;;;;;;;;x
### Mountain ###;;;;;;;;;;;;;;x
bergsjaeger_brigade_0;Mountain Infantry I;;;;;;;;;;;;;x
bergsjaeger_brigade_1;Mountain Infantry II;;;;;;;;;;;;;x
bergsjaeger_brigade_2;Mountain Infantry III;;;;;;;;;;;;;x
bergsjaeger_brigade_3;Mountain Infantry IV;;;;;;;;;;;;;x
bergsjaeger_brigade_4;Mountain Infantry V;;;;;;;;;;;;;x
bergsjaeger_brigade_5;Mountain Infantry VI;;;;;;;;;;;;;x
bergsjaeger_brigade_6;Mountain Infantry VII;;;;;;;;;;;;;x
bergsjaeger_brigade_7;Mountain Infantry VIII;;;;;;;;;;;;;x
bergsjaeger_brigade_8;Mountain Infantry IX;;;;;;;;;;;;;x
bergsjaeger_brigade_9;Mountain Infantry X;;;;;;;;;;;;;x
bergsjaeger_brigade_10;Mountain Infantry XI;;;;;;;;;;;;;x
bergsjaeger_brigade_11;Mountain Infantry XII;;;;;;;;;;;;;x
### Mountain ###;;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_0;Colonial Mountain Infantry I;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_1;Colonial Mountain Infantry II;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_2;Colonial Mountain Infantry III;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_3;Colonial Mountain Infantry IV;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_4;Colonial Mountain Infantry V;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_5;Colonial Mountain Infantry VI;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_6;Colonial Mountain Infantry VII;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_7;Colonial Mountain Infantry VIII;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_8;Colonial Mountain Infantry IX;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_9;Colonial Mountain Infantry X;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_10;Colonial Mountain Infantry XI;;;;;;;;;;;;;x
colonial_bergsjaeger_brigade_11;Colonial Mountain Infantry XII;;;;;;;;;;;;;x
### Naval Infantry ###;;;;;;;;;;;;;;x
naval_infantry_brigade_0;Naval Infantry I;;;;;;;;;;;;;x
naval_infantry_brigade_1;Naval Infantry II;;;;;;;;;;;;;x
naval_infantry_brigade_2;Naval Infantry III;;;;;;;;;;;;;x
naval_infantry_brigade_3;Naval Infantry IV;;;;;;;;;;;;;x
naval_infantry_brigade_4;Naval Infantry V;;;;;;;;;;;;;x
naval_infantry_brigade_5;Naval Infantry VI;;;;;;;;;;;;;x
naval_infantry_brigade_6;Naval Infantry VII;;;;;;;;;;;;;x
naval_infantry_brigade_7;Naval Infantry VIII;;;;;;;;;;;;;x
naval_infantry_brigade_8;Naval Infantry IX;;;;;;;;;;;;;x
naval_infantry_brigade_9;Naval Infantry X;;;;;;;;;;;;;x
naval_infantry_brigade_10;Naval Infantry XI;;;;;;;;;;;;;x
naval_infantry_brigade_11;Naval Infantry  XII;;;;;;;;;;;;;x
### Marines ###;;;;;;;;;;;;;;x
marine_brigade_0;Marines I;;;;;;;;;;;;;x
marine_brigade_1;Marines II;;;;;;;;;;;;;x
marine_brigade_2;Marines III;;;;;;;;;;;;;x
marine_brigade_3;Marines IV;;;;;;;;;;;;;x
marine_brigade_4;Marines V;;;;;;;;;;;;;x
marine_brigade_5;Marines VI;;;;;;;;;;;;;x
marine_brigade_6;Marines VII;;;;;;;;;;;;;x
marine_brigade_7;Marines VIII;;;;;;;;;;;;;x
marine_brigade_8;Marines IX;;;;;;;;;;;;;x
marine_brigade_9;Marines X;;;;;;;;;;;;;x
marine_brigade_10;Marines XI;;;;;;;;;;;;;x
marine_brigade_11;Marines XII;;;;;;;;;;;;;x
### Paratroopers ###;;;;;;;;;;;;;;x
paratrooper_brigade_0;Airborne Infantry I;;;;;;;;;;;;;x
paratrooper_brigade_1;Airborne Infantry II;;;;;;;;;;;;;x
paratrooper_brigade_2;Airborne Infantry III;;;;;;;;;;;;;x
paratrooper_brigade_3;Airborne Infantry IV;;;;;;;;;;;;;x
paratrooper_brigade_4;Airborne Infantry V;;;;;;;;;;;;;x
paratrooper_brigade_5;Airborne Infantry VI;;;;;;;;;;;;;x
paratrooper_brigade_6;Airborne Infantry VII;;;;;;;;;;;;;x
paratrooper_brigade_7;Airborne Infantry VIII;;;;;;;;;;;;;x
paratrooper_brigade_8;Airborne Infantry IX;;;;;;;;;;;;;x
paratrooper_brigade_9;Airborne Infantry X;;;;;;;;;;;;;x
paratrooper_brigade_10;Airborne Infantry XI;;;;;;;;;;;;;x
paratrooper_brigade_11;Airborne Infantry XII;;;;;;;;;;;;;x
### Ski Troops ###;;;;;;;;;;;;;;x
ski_brigade_0;Ski Troops I;;;;;;;;;;;;;x
ski_brigade_1;Ski Troops II;;;;;;;;;;;;;x
ski_brigade_2;Ski Troops III;;;;;;;;;;;;;x
ski_brigade_3;Ski Troops IV;;;;;;;;;;;;;x
ski_brigade_4;Ski Troops V;;;;;;;;;;;;;x
ski_brigade_5;Ski Troops VI;;;;;;;;;;;;;x
ski_brigade_6;Ski Troops VII;;;;;;;;;;;;;x
ski_brigade_7;Ski Troops VIII;;;;;;;;;;;;;x
ski_brigade_8;Ski Troops IX;;;;;;;;;;;;;x
ski_brigade_9;Ski Troops X;;;;;;;;;;;;;x
ski_brigade_10;Ski Troops XI;;;;;;;;;;;;;x
ski_brigade_11;Ski Troops XII;;;;;;;;;;;;;x
### Commandos ###;;;;;;;;;;;;;;x
commando_brigade_0;Commandos I;;;;;;;;;;;;;x
commando_brigade_1;Commandos II;;;;;;;;;;;;;x
commando_brigade_2;Commandos III;;;;;;;;;;;;;x
commando_brigade_3;Commandos IV;;;;;;;;;;;;;x
commando_brigade_4;Commandos V;;;;;;;;;;;;;x
commando_brigade_5;Commandos VI;;;;;;;;;;;;;x
commando_brigade_6;Commandos VII;;;;;;;;;;;;;x
commando_brigade_7;Commandos VIII;;;;;;;;;;;;;x
commando_brigade_8;Commandos IX;;;;;;;;;;;;;x
commando_brigade_9;Commandos X;;;;;;;;;;;;;x
commando_brigade_10;Commandos XI;;;;;;;;;;;;;x
commando_brigade_11;Commandos XII;;;;;;;;;;;;;x
### Airlanding Infantry ###;;;;;;;;;;;;;;x
airlanding_infantry_brigade_0;Airlanding Infantry I;;;;;;;;;;;;;x
airlanding_infantry_brigade_1;Airlanding Infantry II;;;;;;;;;;;;;x
airlanding_infantry_brigade_2;Airlanding Infantry III;;;;;;;;;;;;;x
airlanding_infantry_brigade_3;Airlanding Infantry IV;;;;;;;;;;;;;x
airlanding_infantry_brigade_4;Airlanding Infantry V;;;;;;;;;;;;;x
airlanding_infantry_brigade_5;Airlanding Infantry VI;;;;;;;;;;;;;x
airlanding_infantry_brigade_6;Airlanding Infantry VII;;;;;;;;;;;;;x
airlanding_infantry_brigade_7;Airlanding Infantry VIII;;;;;;;;;;;;;x
airlanding_infantry_brigade_8;Airlanding Infantry IX;;;;;;;;;;;;;x
airlanding_infantry_brigade_9;Airlanding Infantry X;;;;;;;;;;;;;x
airlanding_infantry_brigade_10;Airlanding Infantry XI;;;;;;;;;;;;;x
airlanding_infantry_brigade_11;Airlanding Infantry XII;;;;;;;;;;;;;x
### Air Assault Infantry ###;;;;;;;;;;;;;;x
air_cavalry_brigade_0;Air Cavalry I;;;;;;;;;;;;;x
air_cavalry_brigade_1;Air Cavalry II;;;;;;;;;;;;;x
air_cavalry_brigade_2;Air Cavalry III;;;;;;;;;;;;;x
air_cavalry_brigade_3;Air Cavalry IV;;;;;;;;;;;;;x
air_cavalry_brigade_4;Air Cavalry V;;;;;;;;;;;;;x
air_cavalry_brigade_5;Air Cavalry VI;;;;;;;;;;;;;x
air_cavalry_brigade_6;Air Cavalry VII;;;;;;;;;;;;;x
air_cavalry_brigade_7;Air Cavalry VIII;;;;;;;;;;;;;x
air_cavalry_brigade_8;Air Cavalry IX;;;;;;;;;;;;;x
air_cavalry_brigade_9;Air Cavalry X;;;;;;;;;;;;;x
air_cavalry_brigade_10;Air Cavalry XI;;;;;;;;;;;;;x
air_cavalry_brigade_11;Air Cavalry XII;;;;;;;;;;;;;x
### Military Police ###;;;;;;;;;;;;;;x
police_brigade_0;Military Police I;;;;;;;;;;;;;x
police_brigade_1;Military Police II;;;;;;;;;;;;;x
police_brigade_2;Military Police III;;;;;;;;;;;;;x
police_brigade_3;Military Police IV;;;;;;;;;;;;;x
police_brigade_4;Military Police V;;;;;;;;;;;;;x
police_brigade_5;Military Police VI;;;;;;;;;;;;;x
police_brigade_6;Military Police VII;;;;;;;;;;;;;x
police_brigade_7;Military Police VIII;;;;;;;;;;;;;x
police_brigade_8;Military Police IX;;;;;;;;;;;;;x
police_brigade_9;Military Police X;;;;;;;;;;;;;x
police_brigade_10;Military Police XI;;;;;;;;;;;;;x
police_brigade_11;Military Police XII;;;;;;;;;;;;;x
### Recon Cavalry ###;;;;;;;;;;;;;;x
Recon_cavalry_brigade_0;Recon I;;;;;;;;;;;;;x
Recon_cavalry_brigade_1;Recon II;;;;;;;;;;;;;x
Recon_cavalry_brigade_2;Recon III;;;;;;;;;;;;;x
Recon_cavalry_brigade_3;Recon IV;;;;;;;;;;;;;x
Recon_cavalry_brigade_4;Recon V;;;;;;;;;;;;;x
Recon_cavalry_brigade_5;Recon VI;;;;;;;;;;;;;x
Recon_cavalry_brigade_6;Recon VII;;;;;;;;;;;;;x
Recon_cavalry_brigade_7;Recon VIII;;;;;;;;;;;;;x
Recon_cavalry_brigade_8;Recon IX;;;;;;;;;;;;;x
Recon_cavalry_brigade_9;Recon X;;;;;;;;;;;;;x
Recon_cavalry_brigade_10;Recon XI;;;;;;;;;;;;;x
Recon_cavalry_brigade_11;Recon XII;;;;;;;;;;;;;x
### Motorcycle Recon Battalion ###;;;;;;;;;;;;;;x
motorcycle_recon_brigade_0;Motor Recon I;;;;;;;;;;;;;x
motorcycle_recon_brigade_1;Motor Recon II;;;;;;;;;;;;;x
motorcycle_recon_brigade_2;Motor Recon III;;;;;;;;;;;;;x
motorcycle_recon_brigade_3;Motor Recon IV;;;;;;;;;;;;;x
motorcycle_recon_brigade_4;Motor Recon V;;;;;;;;;;;;;x
motorcycle_recon_brigade_5;Motor Recon VI;;;;;;;;;;;;;x
motorcycle_recon_brigade_6;Motor Recon VII;;;;;;;;;;;;;x
motorcycle_recon_brigade_7;Motor Recon VIII;;;;;;;;;;;;;x
motorcycle_recon_brigade_8;Motor Recon IX;;;;;;;;;;;;;x
motorcycle_recon_brigade_9;Motor Recon X;;;;;;;;;;;;;x
motorcycle_recon_brigade_10;Motor Recon XI;;;;;;;;;;;;;x
motorcycle_recon_brigade_11;Motor Recon XII;;;;;;;;;;;;;x
### Elite Light Infantry Battalion ###;;;;;;;;;;;;;;x
elite_light_infantry_battalion_0;Elite Light Infantry I;;;;;;;;;;;;;x
elite_light_infantry_battalion_1;Elite Light Infantry II;;;;;;;;;;;;;x
elite_light_infantry_battalion_2;Elite Light Infantry III;;;;;;;;;;;;;x
elite_light_infantry_battalion_3;Elite Light Infantry IV;;;;;;;;;;;;;x
elite_light_infantry_battalion_4;Elite Light Infantry V;;;;;;;;;;;;;x
elite_light_infantry_battalion_5;Elite Light Infantry VI;;;;;;;;;;;;;x
elite_light_infantry_battalion_6;Elite Light Infantry VII;;;;;;;;;;;;;x
elite_light_infantry_battalion_7;Elite Light Infantry VIII;;;;;;;;;;;;;x
elite_light_infantry_battalion_8;Elite Light Infantry IX;;;;;;;;;;;;;x
elite_light_infantry_battalion_9;Elite Light Infantry X;;;;;;;;;;;;;x
elite_light_infantry_battalion_10;Elite Light Infantry XI;;;;;;;;;;;;;x
elite_light_infantry_battalion_11;Elite Light Infantry XII;;;;;;;;;;;;;x
### Elite Light Infantry ###;;;;;;;;;;;;;;x
elite_light_infantry_brigade_0;Elite Light Infantry I;;;;;;;;;;;;;x
elite_light_infantry_brigade_1;Elite Light Infantry II;;;;;;;;;;;;;x
elite_light_infantry_brigade_2;Elite Light Infantry III;;;;;;;;;;;;;x
elite_light_infantry_brigade_3;Elite Light Infantry IV;;;;;;;;;;;;;x
elite_light_infantry_brigade_4;Elite Light Infantry V;;;;;;;;;;;;;x
